Order_ID,Order_Date,Promised_Delivery_Date,Actual_Delivery_Date,City,Zone,Warehouse_ID,Delivery_Agent_ID,Vendor,Product_Category,Order_Value_INR,Payment_Mode,Promised_Delivery_Days,Actual_Delivery_Days,Delay_Days,Delay_Category,Is_Delayed,Delay_Reason,SLA_Breached,Delivery_Attempts,Month,Quarter,Is_Festive_Season,Is_Monsoon_Season
ORD102657,20-10-2024,22-10-2024,26-10-2024,Hyderabad,South,WH_HYD_01,AGT_0102,Ecom Express,Books,487.24,COD,2,6,4,Moderate Delay,Yes,Route Optimization Failure,Yes,1,October,Q4,Yes,No
ORD102658,17-12-2024,19-12-2024,18-12-2024,Pune,West,WH_PUN_01,AGT_0134,Shadowfax,Fashion,3390.27,COD,2,4,2,Minor Delay,Yes,None,No,1,December,Q4,No,No
ORD102659,05-01-2024,10-01-2024,09-01-2024,Bhopal,Central,WH_BHO_01,AGT_0064,XpressBees,Beauty,4224.07,Prepaid,5,5,0,On Time,No,None,No,1,January,Q1,No,No
ORD102660,20-04-2024,21-04-2024,21-04-2024,Bangalore,South,WH_BLR_01,AGT_0063,Ekart,Home & Kitchen,5164.03,COD,1,1,0,On Time,No,None,No,1,April,Q2,No,No
ORD102661,20-06-2024,21-06-2024,21-06-2024,Ahmedabad,West,WH_AMD_01,AGT_0141,Shadowfax,Groceries,2919.59,COD,1,1,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD102662,20-05-2024,21-05-2024,28-05-2024,Kolkata,East,WH_KOL_01,AGT_0133,DTDC,Home & Kitchen,13428.36,COD,1,8,7,Severe Delay,Yes,Wrong Address,Yes,1,May,Q2,No,No
ORD102663,25-03-2024,30-03-2024,29-03-2024,Bhopal,Central,WH_BHO_01,AGT_0062,Ekart,Home & Kitchen,8284.89,COD,5,5,0,On Time,No,None,No,1,March,Q1,No,No
ORD102664,09-01-2024,11-01-2024,11-01-2024,Jaipur,North,WH_JAI_01,AGT_0123,Ecom Express,Books,5556.77,COD,2,2,0,On Time,No,None,No,1,January,Q1,No,No
ORD102665,16-05-2024,18-05-2024,17-05-2024,Nagpur,Central,WH_NGP_01,AGT_0089,Shadowfax,Toys,2084.5,COD,2,2,0,On Time,No,None,No,1,May,Q2,No,No
ORD102666,27-03-2024,01-04-2024,31-03-2024,Indore,Central,WH_IND_01,AGT_0065,DTDC,Fashion,4013.2,COD,5,6,1,Minor Delay,Yes,None,No,1,March,Q1,No,No
ORD102667,10-02-2024,12-02-2024,12-02-2024,Patna,East,WH_PAT_01,AGT_0138,Ecom Express,Fashion,10713.39,COD,2,2,0,On Time,No,None,No,1,February,Q1,No,No
ORD102668,01-03-2024,06-03-2024,05-03-2024,Pune,West,WH_PUN_01,AGT_0103,Ekart,Fashion,13180.14,Prepaid,5,5,0,On Time,No,None,No,1,March,Q1,No,No
ORD102669,12-01-2024,15-01-2024,15-01-2024,Nagpur,Central,WH_NGP_01,AGT_0129,Ecom Express,Groceries,5779.4,COD,3,3,0,On Time,No,None,No,1,January,Q1,No,No
ORD102670,13-07-2024,16-07-2024,15-07-2024,Hyderabad,South,WH_HYD_01,AGT_0051,BlueDart,Books,7572.5,Prepaid,3,3,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD102671,12-12-2024,15-12-2024,18-12-2024,Chennai,South,WH_CHN_01,AGT_0024,Delhivery,Electronics,10167.32,COD,3,6,3,Moderate Delay,Yes,High Order Volume,Yes,1,December,Q4,No,No
ORD102672,30-07-2024,01-08-2024,31-07-2024,Lucknow,North,WH_LKO_01,AGT_0033,DTDC,Toys,14353.45,COD,2,2,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD102673,20-02-2024,25-02-2024,24-02-2024,Nagpur,Central,WH_NGP_01,AGT_0149,BlueDart,Sports,5950.1,Prepaid,5,5,0,On Time,No,None,No,1,February,Q1,No,No
ORD102674,13-12-2024,14-12-2024,13-12-2024,Kolkata,East,WH_KOL_01,AGT_0009,Shadowfax,Beauty,3990.77,Prepaid,1,1,0,On Time,No,None,No,1,December,Q4,No,No
ORD102675,28-02-2024,04-03-2024,04-03-2024,Jaipur,North,WH_JAI_01,AGT_0136,DTDC,Home & Kitchen,12863.57,Prepaid,5,5,0,On Time,No,None,No,1,February,Q1,No,No
ORD102676,08-05-2024,10-05-2024,10-05-2024,Surat,West,WH_SRT_01,AGT_0045,Ecom Express,Electronics,12222.34,Prepaid,2,2,0,On Time,No,None,No,1,May,Q2,No,No
ORD102677,06-09-2024,13-09-2024,19-09-2024,Patna,East,WH_PAT_01,AGT_0073,DTDC,Sports,4677.48,Prepaid,7,13,6,Severe Delay,Yes,Wrong Address,Yes,1,September,Q3,No,Yes
ORD102678,17-07-2024,20-07-2024,27-07-2024,Lucknow,North,WH_LKO_01,AGT_0034,Ecom Express,Sports,14717.43,COD,3,10,7,Severe Delay,Yes,Wrong Address,Yes,1,July,Q3,No,Yes
ORD102679,24-06-2024,25-06-2024,24-06-2024,Ahmedabad,West,WH_AMD_01,AGT_0070,XpressBees,Toys,6311.35,Prepaid,1,1,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD102680,24-08-2024,27-08-2024,27-08-2024,Chennai,South,WH_CHN_01,AGT_0105,Delhivery,Sports,8838.37,Prepaid,3,3,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD102681,18-04-2024,20-04-2024,20-04-2024,Nagpur,Central,WH_NGP_01,AGT_0114,Delhivery,Electronics,10818.71,Prepaid,2,2,0,On Time,No,None,No,1,April,Q2,No,No
ORD102682,26-08-2024,28-08-2024,28-08-2024,Mumbai,West,WH_MUM_01,AGT_0011,XpressBees,Fashion,9598.43,COD,2,2,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD102683,18-05-2024,25-05-2024,31-05-2024,Bhopal,Central,WH_BHO_01,AGT_0039,Shadowfax,Sports,2729.89,Prepaid,7,13,6,Severe Delay,Yes,Weather Conditions,Yes,1,May,Q2,No,No
ORD102684,04-10-2024,06-10-2024,12-10-2024,Patna,East,WH_PAT_01,AGT_0013,XpressBees,Fashion,10737.19,COD,2,8,6,Severe Delay,Yes,Route Optimization Failure,Yes,1,October,Q4,Yes,No
ORD102685,11-03-2024,14-03-2024,14-03-2024,Indore,Central,WH_IND_01,AGT_0017,Ekart,Sports,14266.2,COD,3,4,1,Minor Delay,Yes,None,No,1,March,Q1,No,No
ORD102686,25-09-2024,02-10-2024,02-10-2024,Bhopal,Central,WH_BHO_01,AGT_0030,Delhivery,Toys,1233.82,Prepaid,7,7,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD102687,02-03-2024,07-03-2024,11-03-2024,Pune,West,WH_PUN_01,AGT_0093,Dunzo,Electronics,14522.37,Prepaid,5,9,4,Moderate Delay,Yes,Wrong Address,Yes,1,March,Q1,No,No
ORD102688,04-06-2024,07-06-2024,07-06-2024,Patna,East,WH_PAT_01,AGT_0128,XpressBees,Groceries,3311.35,COD,3,3,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD102689,08-12-2024,15-12-2024,15-12-2024,Nagpur,Central,WH_NGP_01,AGT_0038,Delhivery,Toys,6958.59,Prepaid,7,7,0,On Time,No,None,No,1,December,Q4,No,No
ORD102690,04-05-2024,05-05-2024,12-05-2024,Kolkata,East,WH_KOL_01,AGT_0124,Ecom Express,Groceries,8326.43,Prepaid,1,8,7,Severe Delay,Yes,Traffic Congestion,Yes,1,May,Q2,No,No
ORD102691,26-10-2024,31-10-2024,31-10-2024,Lucknow,North,WH_LKO_01,AGT_0053,Shadowfax,Beauty,10960.99,Prepaid,5,5,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD102692,20-04-2024,23-04-2024,23-04-2024,Jaipur,North,WH_JAI_01,AGT_0004,BlueDart,Fashion,4715.47,Prepaid,3,3,0,On Time,No,None,No,1,April,Q2,No,No
ORD102693,15-12-2024,16-12-2024,15-12-2024,Hyderabad,South,WH_HYD_01,AGT_0136,BlueDart,Toys,6788.22,Prepaid,1,1,0,On Time,No,None,No,1,December,Q4,No,No
ORD102694,19-09-2024,24-09-2024,23-09-2024,Surat,West,WH_SRT_01,AGT_0070,XpressBees,Electronics,2588.69,COD,5,5,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD102695,18-05-2024,23-05-2024,23-05-2024,Jaipur,North,WH_JAI_01,AGT_0089,Ecom Express,Groceries,8181.25,COD,5,5,0,On Time,No,None,No,1,May,Q2,No,No
ORD102696,31-08-2024,03-09-2024,03-09-2024,Mumbai,West,WH_MUM_01,AGT_0102,Dunzo,Beauty,4852.43,Prepaid,3,3,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD102697,12-12-2024,19-12-2024,18-12-2024,Kolkata,East,WH_KOL_01,AGT_0011,BlueDart,Sports,6784.22,COD,7,7,0,On Time,No,None,No,1,December,Q4,No,No
ORD102698,06-06-2024,08-06-2024,07-06-2024,Hyderabad,South,WH_HYD_01,AGT_0015,XpressBees,Beauty,2910.65,Prepaid,2,2,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD102699,05-03-2024,08-03-2024,08-03-2024,Hyderabad,South,WH_HYD_01,AGT_0009,BlueDart,Home & Kitchen,14293.83,Prepaid,3,3,0,On Time,No,None,No,1,March,Q1,No,No
ORD102700,12-05-2024,17-05-2024,18-05-2024,Ahmedabad,West,WH_AMD_01,AGT_0120,DTDC,Groceries,7796.87,Prepaid,5,6,1,Minor Delay,Yes,Warehouse Processing Delay,No,1,May,Q2,No,No
ORD102701,02-09-2024,04-09-2024,09-09-2024,Pune,West,WH_PUN_01,AGT_0054,Shadowfax,Electronics,7310.49,Prepaid,2,7,5,Moderate Delay,Yes,Vehicle Breakdown,Yes,1,September,Q3,No,Yes
ORD102702,27-07-2024,29-07-2024,02-08-2024,Pune,West,WH_PUN_01,AGT_0041,Ecom Express,Sports,3573.64,COD,2,6,4,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,July,Q3,No,Yes
ORD102703,23-09-2024,25-09-2024,24-09-2024,Patna,East,WH_PAT_01,AGT_0149,Shadowfax,Groceries,7534.79,Prepaid,2,2,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD102704,22-02-2024,24-02-2024,23-02-2024,Hyderabad,South,WH_HYD_01,AGT_0053,BlueDart,Books,252.55,COD,2,3,1,Minor Delay,Yes,None,No,1,February,Q1,No,No
ORD102705,16-08-2024,18-08-2024,25-08-2024,Nagpur,Central,WH_NGP_01,AGT_0103,Shadowfax,Books,10289.58,Prepaid,2,9,7,Severe Delay,Yes,Vehicle Breakdown,Yes,1,August,Q3,No,Yes
ORD102706,12-02-2024,17-02-2024,16-02-2024,Surat,West,WH_SRT_01,AGT_0135,Delhivery,Toys,4150.33,Prepaid,5,5,0,On Time,No,None,No,1,February,Q1,No,No
ORD102707,29-12-2024,01-01-2025,31-12-2024,Patna,East,WH_PAT_01,AGT_0099,BlueDart,Beauty,7241.15,COD,3,3,0,On Time,No,None,No,1,December,Q4,No,No
ORD102708,08-07-2024,11-07-2024,18-07-2024,Chennai,South,WH_CHN_01,AGT_0041,Dunzo,Home & Kitchen,1573.51,COD,3,10,7,Severe Delay,Yes,Customer Unavailable,Yes,3,July,Q3,No,Yes
ORD102709,16-01-2024,18-01-2024,18-01-2024,Chennai,South,WH_CHN_01,AGT_0068,XpressBees,Sports,3093.55,COD,2,2,0,On Time,No,None,No,1,January,Q1,No,No
ORD102710,08-03-2024,10-03-2024,09-03-2024,Nagpur,Central,WH_NGP_01,AGT_0055,XpressBees,Toys,3431.08,COD,2,2,0,On Time,No,None,No,1,March,Q1,No,No
ORD102711,21-12-2024,23-12-2024,28-12-2024,Delhi,North,WH_DEL_01,AGT_0008,Delhivery,Sports,11399.78,COD,2,7,5,Moderate Delay,Yes,High Order Volume,Yes,1,December,Q4,No,No
ORD102712,18-06-2024,23-06-2024,23-06-2024,Bangalore,South,WH_BLR_01,AGT_0058,Dunzo,Beauty,9622.76,Prepaid,5,5,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD102713,10-09-2024,11-09-2024,11-09-2024,Chennai,South,WH_CHN_01,AGT_0060,BlueDart,Fashion,3812.2,COD,1,1,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD102714,20-06-2024,22-06-2024,22-06-2024,Jaipur,North,WH_JAI_01,AGT_0145,Shadowfax,Sports,2658.11,Prepaid,2,2,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD102715,24-07-2024,29-07-2024,03-08-2024,Patna,East,WH_PAT_01,AGT_0052,BlueDart,Books,3533.6,COD,5,10,5,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,July,Q3,No,Yes
ORD102716,15-10-2024,18-10-2024,22-10-2024,Jaipur,North,WH_JAI_01,AGT_0014,BlueDart,Home & Kitchen,3096.04,COD,3,7,4,Moderate Delay,Yes,High Order Volume,Yes,1,October,Q4,Yes,No
ORD102717,16-02-2024,18-02-2024,18-02-2024,Bangalore,South,WH_BLR_01,AGT_0090,Ekart,Home & Kitchen,14109.22,COD,2,2,0,On Time,No,None,No,1,February,Q1,No,No
ORD102718,18-07-2024,23-07-2024,29-07-2024,Nagpur,Central,WH_NGP_01,AGT_0069,Dunzo,Books,2674.68,Prepaid,5,11,6,Severe Delay,Yes,Customer Unavailable,Yes,2,July,Q3,No,Yes
ORD102719,03-02-2024,08-02-2024,09-02-2024,Lucknow,North,WH_LKO_01,AGT_0102,Ecom Express,Books,645.77,Prepaid,5,6,1,Minor Delay,Yes,Wrong Address,No,1,February,Q1,No,No
ORD102720,12-01-2024,14-01-2024,13-01-2024,Nagpur,Central,WH_NGP_01,AGT_0121,XpressBees,Toys,6288.25,COD,2,2,0,On Time,No,None,No,1,January,Q1,No,No
ORD102721,01-07-2024,04-07-2024,08-07-2024,Jaipur,North,WH_JAI_01,AGT_0025,Dunzo,Home & Kitchen,11835.35,Prepaid,3,7,4,Moderate Delay,Yes,Traffic Congestion,Yes,1,July,Q3,No,Yes
ORD102722,31-07-2024,03-08-2024,02-08-2024,Indore,Central,WH_IND_01,AGT_0108,DTDC,Home & Kitchen,365.01,COD,3,3,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD102723,21-10-2024,26-10-2024,25-10-2024,Pune,West,WH_PUN_01,AGT_0129,Ekart,Sports,8162.49,Prepaid,5,5,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD102724,16-01-2024,21-01-2024,20-01-2024,Lucknow,North,WH_LKO_01,AGT_0114,Dunzo,Books,8363.92,COD,5,5,0,On Time,No,None,No,1,January,Q1,No,No
ORD102725,30-10-2024,06-11-2024,06-11-2024,Delhi,North,WH_DEL_01,AGT_0055,Shadowfax,Beauty,4210.57,COD,7,7,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD102726,21-01-2024,24-01-2024,26-01-2024,Jaipur,North,WH_JAI_01,AGT_0057,DTDC,Groceries,7745.83,COD,3,5,2,Minor Delay,Yes,Traffic Congestion,No,1,January,Q1,No,No
ORD102727,28-04-2024,05-05-2024,05-05-2024,Chennai,South,WH_CHN_01,AGT_0092,Delhivery,Groceries,2775.54,Prepaid,7,7,0,On Time,No,None,No,1,April,Q2,No,No
ORD102728,17-01-2024,22-01-2024,27-01-2024,Pune,West,WH_PUN_01,AGT_0110,Ecom Express,Books,3262.22,COD,5,10,5,Moderate Delay,Yes,Traffic Congestion,Yes,1,January,Q1,No,No
ORD102729,02-06-2024,03-06-2024,07-06-2024,Mumbai,West,WH_MUM_01,AGT_0110,Delhivery,Fashion,6703.25,COD,1,5,4,Moderate Delay,Yes,Weather Conditions,Yes,1,June,Q2,No,Yes
ORD102730,05-04-2024,08-04-2024,15-04-2024,Delhi,North,WH_DEL_01,AGT_0129,Ecom Express,Sports,10946.31,COD,3,10,7,Severe Delay,Yes,Vehicle Breakdown,Yes,1,April,Q2,No,No
ORD102731,25-12-2024,01-01-2025,31-12-2024,Nagpur,Central,WH_NGP_01,AGT_0056,XpressBees,Home & Kitchen,779.72,COD,7,10,3,Moderate Delay,Yes,None,No,1,December,Q4,No,No
ORD102732,08-03-2024,13-03-2024,20-03-2024,Kolkata,East,WH_KOL_01,AGT_0087,Ekart,Electronics,7807.03,COD,5,12,7,Severe Delay,Yes,Vehicle Breakdown,Yes,1,March,Q1,No,No
ORD102733,03-09-2024,10-09-2024,11-09-2024,Patna,East,WH_PAT_01,AGT_0139,Delhivery,Toys,2887.74,COD,7,8,1,Minor Delay,Yes,Wrong Address,No,1,September,Q3,No,Yes
ORD102734,10-07-2024,15-07-2024,14-07-2024,Delhi,North,WH_DEL_01,AGT_0096,Ecom Express,Home & Kitchen,9026.4,Prepaid,5,5,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD102735,01-07-2024,08-07-2024,15-07-2024,Mumbai,West,WH_MUM_01,AGT_0127,Ecom Express,Fashion,12524.72,COD,7,14,7,Severe Delay,Yes,Vehicle Breakdown,Yes,1,July,Q3,No,Yes
ORD102736,04-09-2024,05-09-2024,04-09-2024,Delhi,North,WH_DEL_01,AGT_0005,Shadowfax,Groceries,9022.07,Prepaid,1,1,0,On Time,No,None,No,1,September,Q3,No,Yes
ORD102737,25-12-2024,30-12-2024,04-01-2025,Ahmedabad,West,WH_AMD_01,AGT_0072,XpressBees,Fashion,3231.91,Prepaid,5,10,5,Moderate Delay,Yes,Vehicle Breakdown,Yes,1,December,Q4,No,No
ORD102738,29-06-2024,30-06-2024,30-06-2024,Lucknow,North,WH_LKO_01,AGT_0019,Dunzo,Home & Kitchen,764.03,Prepaid,1,1,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD102739,29-08-2024,05-09-2024,05-09-2024,Indore,Central,WH_IND_01,AGT_0103,Ecom Express,Electronics,2444.32,COD,7,7,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD102740,04-02-2024,06-02-2024,05-02-2024,Delhi,North,WH_DEL_01,AGT_0095,Ecom Express,Electronics,10854.1,Prepaid,2,2,0,On Time,No,None,No,1,February,Q1,No,No
ORD102741,07-08-2024,08-08-2024,09-08-2024,Delhi,North,WH_DEL_01,AGT_0034,Delhivery,Fashion,863.78,Prepaid,1,2,1,Minor Delay,Yes,Warehouse Processing Delay,No,1,August,Q3,No,Yes
ORD102742,08-12-2024,10-12-2024,09-12-2024,Bhopal,Central,WH_BHO_01,AGT_0150,Shadowfax,Sports,3055.66,Prepaid,2,2,0,On Time,No,None,No,1,December,Q4,No,No
ORD102743,17-09-2024,19-09-2024,26-09-2024,Bhopal,Central,WH_BHO_01,AGT_0143,Ecom Express,Sports,3434.25,COD,2,9,7,Severe Delay,Yes,Customer Unavailable,Yes,2,September,Q3,No,Yes
ORD102744,11-01-2024,16-01-2024,16-01-2024,Bhopal,Central,WH_BHO_01,AGT_0008,Shadowfax,Books,12923.64,Prepaid,5,5,0,On Time,No,None,No,1,January,Q1,No,No
ORD102745,24-03-2024,26-03-2024,25-03-2024,Kolkata,East,WH_KOL_01,AGT_0071,Ecom Express,Fashion,11920.21,Prepaid,2,2,0,On Time,No,None,No,1,March,Q1,No,No
ORD102746,22-02-2024,29-02-2024,29-02-2024,Patna,East,WH_PAT_01,AGT_0027,Dunzo,Fashion,3938.37,COD,7,7,0,On Time,No,None,No,1,February,Q1,No,No
ORD102747,20-01-2024,22-01-2024,27-01-2024,Chennai,South,WH_CHN_01,AGT_0129,Shadowfax,Electronics,4064.64,COD,2,7,5,Moderate Delay,Yes,High Order Volume,Yes,1,January,Q1,No,No
ORD102748,30-07-2024,04-08-2024,08-08-2024,Mumbai,West,WH_MUM_01,AGT_0125,BlueDart,Sports,8972.7,Prepaid,5,9,4,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,July,Q3,No,Yes
ORD102749,13-03-2024,14-03-2024,13-03-2024,Chennai,South,WH_CHN_01,AGT_0046,Ecom Express,Toys,4461.78,COD,1,1,0,On Time,No,None,No,1,March,Q1,No,No
ORD102750,07-04-2024,14-04-2024,18-04-2024,Kolkata,East,WH_KOL_01,AGT_0074,Ecom Express,Fashion,9131.57,COD,7,11,4,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,April,Q2,No,No
ORD102751,12-03-2024,17-03-2024,20-03-2024,Ahmedabad,West,WH_AMD_01,AGT_0100,Ekart,Electronics,13368.53,COD,5,8,3,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,March,Q1,No,No
ORD102752,07-11-2024,08-11-2024,12-11-2024,Bangalore,South,WH_BLR_01,AGT_0134,DTDC,Home & Kitchen,2186.02,COD,1,5,4,Moderate Delay,Yes,Warehouse Processing Delay,Yes,1,November,Q4,Yes,No
ORD102753,18-05-2024,25-05-2024,25-05-2024,Bangalore,South,WH_BLR_01,AGT_0095,Ecom Express,Fashion,7324.29,Prepaid,7,7,0,On Time,No,None,No,1,May,Q2,No,No
ORD102754,21-03-2024,26-03-2024,26-03-2024,Pune,West,WH_PUN_01,AGT_0034,Dunzo,Sports,815.36,Prepaid,5,5,0,On Time,No,None,No,1,March,Q1,No,No
ORD102755,14-02-2024,17-02-2024,19-02-2024,Hyderabad,South,WH_HYD_01,AGT_0001,BlueDart,Beauty,5202.01,COD,3,5,2,Minor Delay,Yes,Vehicle Breakdown,No,1,February,Q1,No,No
ORD102756,13-06-2024,20-06-2024,20-06-2024,Jaipur,North,WH_JAI_01,AGT_0028,Ekart,Toys,9063.02,Prepaid,7,7,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD102757,29-01-2024,31-01-2024,03-02-2024,Kolkata,East,WH_KOL_01,AGT_0132,Delhivery,Home & Kitchen,5057.3,Prepaid,2,5,3,Moderate Delay,Yes,Vehicle Breakdown,Yes,1,January,Q1,No,No
ORD102758,09-07-2024,12-07-2024,11-07-2024,Chennai,South,WH_CHN_01,AGT_0033,Ekart,Home & Kitchen,4429.1,Prepaid,3,3,0,On Time,No,None,No,1,July,Q3,No,Yes
ORD102759,30-12-2024,06-01-2025,08-01-2025,Nagpur,Central,WH_NGP_01,AGT_0020,DTDC,Fashion,13758.8,Prepaid,7,9,2,Minor Delay,Yes,Weather Conditions,No,1,December,Q4,No,No
ORD102760,16-01-2024,21-01-2024,21-01-2024,Chennai,South,WH_CHN_01,AGT_0140,Dunzo,Toys,10465.8,Prepaid,5,5,0,On Time,No,None,No,1,January,Q1,No,No
ORD102761,18-12-2024,20-12-2024,21-12-2024,Bangalore,South,WH_BLR_01,AGT_0056,Delhivery,Home & Kitchen,13968.82,Prepaid,2,3,1,Minor Delay,Yes,Warehouse Processing Delay,No,1,December,Q4,No,No
ORD102762,14-11-2024,21-11-2024,22-11-2024,Ahmedabad,West,WH_AMD_01,AGT_0105,Ekart,Books,14407.69,COD,7,8,1,Minor Delay,Yes,Traffic Congestion,No,1,November,Q4,Yes,No
ORD102763,25-08-2024,01-09-2024,01-09-2024,Kolkata,East,WH_KOL_01,AGT_0073,Dunzo,Toys,12189.91,COD,7,7,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD102764,26-06-2024,28-06-2024,28-06-2024,Patna,East,WH_PAT_01,AGT_0039,Dunzo,Home & Kitchen,7608.69,Prepaid,2,2,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD102765,08-06-2024,10-06-2024,13-06-2024,Kolkata,East,WH_KOL_01,AGT_0142,Ekart,Toys,5004.99,Prepaid,2,5,3,Moderate Delay,Yes,Vehicle Breakdown,Yes,1,June,Q2,No,Yes
ORD102766,18-06-2024,21-06-2024,23-06-2024,Mumbai,West,WH_MUM_01,AGT_0102,Dunzo,Books,7735.15,COD,3,5,2,Minor Delay,Yes,Customer Unavailable,No,3,June,Q2,No,Yes
ORD102767,13-07-2024,14-07-2024,14-07-2024,Pune,West,WH_PUN_01,AGT_0121,BlueDart,Groceries,4593.54,COD,1,4,3,Moderate Delay,Yes,None,No,1,July,Q3,No,Yes
ORD102768,16-04-2024,18-04-2024,18-04-2024,Kolkata,East,WH_KOL_01,AGT_0035,Shadowfax,Fashion,8398.36,Prepaid,2,2,0,On Time,No,None,No,1,April,Q2,No,No
ORD102769,06-03-2024,07-03-2024,07-03-2024,Pune,West,WH_PUN_01,AGT_0057,DTDC,Books,10721.3,Prepaid,1,1,0,On Time,No,None,No,1,March,Q1,No,No
ORD102770,21-11-2024,26-11-2024,29-11-2024,Mumbai,West,WH_MUM_01,AGT_0080,Dunzo,Sports,2263.7,COD,5,8,3,Moderate Delay,Yes,High Order Volume,Yes,1,November,Q4,Yes,No
ORD102771,14-04-2024,21-04-2024,21-04-2024,Chennai,South,WH_CHN_01,AGT_0059,XpressBees,Sports,1585.77,Prepaid,7,7,0,On Time,No,None,No,1,April,Q2,No,No
ORD102772,04-05-2024,11-05-2024,10-05-2024,Bhopal,Central,WH_BHO_01,AGT_0078,XpressBees,Electronics,9389.99,COD,7,8,1,Minor Delay,Yes,None,No,1,May,Q2,No,No
ORD102773,30-05-2024,06-06-2024,06-06-2024,Hyderabad,South,WH_HYD_01,AGT_0132,Dunzo,Fashion,12233.79,COD,7,7,0,On Time,No,None,No,1,May,Q2,No,No
ORD102774,28-01-2024,30-01-2024,04-02-2024,Pune,West,WH_PUN_01,AGT_0132,XpressBees,Beauty,7562.24,COD,2,7,5,Moderate Delay,Yes,Customer Unavailable,Yes,2,January,Q1,No,No
ORD102775,27-05-2024,28-05-2024,27-05-2024,Ahmedabad,West,WH_AMD_01,AGT_0059,Ekart,Groceries,3333.64,Prepaid,1,1,0,On Time,No,None,No,1,May,Q2,No,No
ORD102776,04-11-2024,11-11-2024,15-11-2024,Bhopal,Central,WH_BHO_01,AGT_0135,DTDC,Fashion,4454.09,Prepaid,7,11,4,Moderate Delay,Yes,Traffic Congestion,Yes,1,November,Q4,Yes,No
ORD102777,21-07-2024,24-07-2024,24-07-2024,Hyderabad,South,WH_HYD_01,AGT_0091,Ecom Express,Beauty,3949.2,COD,3,5,2,Minor Delay,Yes,None,No,1,July,Q3,No,Yes
ORD102778,07-01-2024,12-01-2024,11-01-2024,Pune,West,WH_PUN_01,AGT_0138,Ekart,Fashion,2556.51,Prepaid,5,5,0,On Time,No,None,No,1,January,Q1,No,No
ORD102779,02-03-2024,04-03-2024,04-03-2024,Bangalore,South,WH_BLR_01,AGT_0113,DTDC,Toys,12998.39,Prepaid,2,2,0,On Time,No,None,No,1,March,Q1,No,No
ORD102780,06-08-2024,08-08-2024,07-08-2024,Bangalore,South,WH_BLR_01,AGT_0146,Ecom Express,Sports,12779.74,COD,2,2,0,On Time,No,None,No,1,August,Q3,No,Yes
ORD102781,05-12-2024,10-12-2024,10-12-2024,Bangalore,South,WH_BLR_01,AGT_0047,Delhivery,Home & Kitchen,632.05,COD,5,5,0,On Time,No,None,No,1,December,Q4,No,No
ORD102782,09-05-2024,12-05-2024,15-05-2024,Hyderabad,South,WH_HYD_01,AGT_0111,DTDC,Fashion,8737.43,Prepaid,3,6,3,Moderate Delay,Yes,Weather Conditions,Yes,1,May,Q2,No,No
ORD102783,20-02-2024,22-02-2024,29-02-2024,Kolkata,East,WH_KOL_01,AGT_0005,Dunzo,Fashion,11278.02,COD,2,9,7,Severe Delay,Yes,Warehouse Processing Delay,Yes,1,February,Q1,No,No
ORD102784,13-10-2024,15-10-2024,15-10-2024,Chennai,South,WH_CHN_01,AGT_0087,Ecom Express,Fashion,9444.9,Prepaid,2,2,0,On Time,No,None,No,1,October,Q4,Yes,No
ORD102785,28-06-2024,05-07-2024,05-07-2024,Lucknow,North,WH_LKO_01,AGT_0147,Dunzo,Home & Kitchen,8654.83,COD,7,7,0,On Time,No,None,No,1,June,Q2,No,Yes
ORD102786,11-04-2024,16-04-2024,22-04-2024,Patna,East,WH_PAT_01,AGT_0110,Dunzo,Beauty,5146.34,COD,5,11,6,Severe Delay,Yes,Warehouse Processing Delay,Yes,1,April,Q2,No,No
