Order_ID,Order_Date,Promised_Delivery_Date,Actual_Delivery_Date,City,Zone,Warehouse_ID,Delivery_Agent_ID,Vendor,Product_Category,Order_Value_INR,Payment_Mode,Promised_Delivery_Days,Actual_Delivery_Days,Delay_Days,Is_Delayed,Delay_Reason,SLA_Breached,Delivery_Attempts,Month,Quarter,Is_Festive_Season,Is_Monsoon_Season
ORD102475,2024-09-11 22:12,2024-09-14,2024-09-19,Lucknow,North,WH_LKO_01,AGT_0015,Ecom Express,Sports,2477.92,COD,3,8,5,Yes,Warehouse Processing Delay,Yes,1,September,Q3,No,Yes
ORD102476,2024-03-25 04:15,2024-03-26,2024-03-29,Mumbai,West,WH_MUM_01,AGT_0093,Ekart,Fashion,5678.36,COD,1,4,3,Yes,Traffic Congestion,Yes,1,March,Q1,No,No
ORD102477,2024-12-03 11:33,2024-12-10,2024-12-10,Delhi,North,WH_DEL_01,AGT_0018,Shadowfax,Electronics,1668.99,Prepaid,7,7,0,No,None,No,1,December,Q4,No,No
ORD102478,2024-07-25 13:02,2024-08-01,2024-07-31,Pune,West,WH_PUN_01,AGT_0071,DTDC,Toys,3380.02,Prepaid,7,7,0,No,None,No,1,July,Q3,No,Yes
ORD102479,2024-11-21 19:02,2024-11-28,2024-11-27,Ahmedabad,West,WH_AMD_01,AGT_0078,DTDC,Sports,6331.82,COD,7,9,2,Yes,None,No,1,November,Q4,Yes,No
ORD102480,2024-03-20 00:09,2024-03-22,2024-03-22,Chennai,South,WH_CHN_01,AGT_0049,Ecom Express,Books,10457.08,Prepaid,2,2,0,No,None,No,1,March,Q1,No,No
ORD102481,2024-02-06 07:55,2024-02-11,2024-02-12,Nagpur,Central,WH_NGP_01,AGT_0137,Delhivery,Fashion,5599.82,Prepaid,5,6,1,Yes,Weather Conditions,No,1,February,Q1,No,No
ORD102482,2024-12-22 04:24,2024-12-27,2024-12-26,Mumbai,West,WH_MUM_01,AGT_0002,Ecom Express,Home & Kitchen,13813.29,Prepaid,5,5,0,No,None,No,1,December,Q4,No,No
ORD102483,2024-02-13 00:16,2024-02-18,2024-02-17,Pune,West,WH_PUN_01,AGT_0081,Ekart,Fashion,13119.36,Prepaid,5,5,0,No,None,No,1,February,Q1,No,No
ORD102484,2024-07-12 21:43,2024-07-19,2024-07-22,Bhopal,Central,WH_BHO_01,AGT_0012,Delhivery,Books,6226.72,Prepaid,7,10,3,Yes,Route Optimization Failure,Yes,1,July,Q3,No,Yes
ORD102485,2024-05-14 02:17,2024-05-15,2024-05-16,Hyderabad,South,WH_HYD_01,AGT_0088,BlueDart,Books,1796.34,Prepaid,1,2,1,Yes,Wrong Address,No,1,May,Q2,No,No
ORD102486,2024-02-13 22:45,2024-02-15,2024-02-21,Indore,Central,WH_IND_01,AGT_0116,DTDC,Books,6757.27,Prepaid,2,8,6,Yes,Wrong Address,Yes,1,February,Q1,No,No
ORD102487,2024-09-14 11:26,2024-09-15,2024-09-15,Mumbai,West,WH_MUM_01,AGT_0135,Dunzo,Books,11916.92,COD,1,1,0,No,None,No,1,September,Q3,No,Yes
ORD102488,2024-02-05 00:12,2024-02-06,2024-02-13,Hyderabad,South,WH_HYD_01,AGT_0040,Ekart,Toys,11479.47,COD,1,8,7,Yes,High Order Volume,Yes,1,February,Q1,No,No
ORD102489,2024-06-16 21:30,2024-06-23,2024-06-24,Ahmedabad,West,WH_AMD_01,AGT_0116,XpressBees,Home & Kitchen,10925.81,Prepaid,7,8,1,Yes,Route Optimization Failure,No,1,June,Q2,No,Yes
ORD102490,2024-05-12 19:40,2024-05-19,2024-05-19,Chennai,South,WH_CHN_01,AGT_0059,Delhivery,Home & Kitchen,205.09,Prepaid,7,7,0,No,None,No,1,May,Q2,No,No
ORD102491,2024-11-10 09:05,2024-11-12,2024-11-12,Pune,West,WH_PUN_01,AGT_0005,Ecom Express,Electronics,14457.56,Prepaid,2,2,0,No,None,No,1,November,Q4,Yes,No
ORD102492,2024-03-26 13:48,2024-03-31,2024-03-30,Hyderabad,South,WH_HYD_01,AGT_0102,Dunzo,Sports,10586.92,Prepaid,5,5,0,No,None,No,1,March,Q1,No,No
ORD102493,2024-02-14 21:53,2024-02-15,2024-02-20,Hyderabad,South,WH_HYD_01,AGT_0083,Ekart,Fashion,9713.51,COD,1,6,5,Yes,Warehouse Processing Delay,Yes,1,February,Q1,No,No
ORD102494,2024-07-21 01:24,2024-07-24,2024-07-27,Hyderabad,South,WH_HYD_01,AGT_0150,Ecom Express,Books,4465.31,COD,3,6,3,Yes,Route Optimization Failure,Yes,1,July,Q3,No,Yes
ORD102495,2024-09-22 18:17,2024-09-29,2024-09-30,Bhopal,Central,WH_BHO_01,AGT_0007,Delhivery,Beauty,329.94,Prepaid,7,8,1,Yes,Route Optimization Failure,No,1,September,Q3,No,Yes
ORD102496,2024-08-21 14:00,2024-08-22,2024-08-21,Mumbai,West,WH_MUM_01,AGT_0052,XpressBees,Books,9859.56,COD,1,1,0,No,None,No,1,August,Q3,No,Yes
ORD102497,2024-01-19 14:33,2024-01-20,2024-01-21,Bhopal,Central,WH_BHO_01,AGT_0007,DTDC,Electronics,1733.26,COD,1,2,1,Yes,Route Optimization Failure,No,1,January,Q1,No,No
ORD102498,2024-02-17 08:18,2024-02-20,2024-02-27,Bangalore,South,WH_BLR_01,AGT_0060,XpressBees,Home & Kitchen,5112.69,COD,3,10,7,Yes,High Order Volume,Yes,1,February,Q1,No,No
ORD102499,2024-12-04 16:19,2024-12-11,2024-12-11,Surat,West,WH_SRT_01,AGT_0123,Delhivery,Home & Kitchen,5704.28,Prepaid,7,7,0,No,None,No,1,December,Q4,No,No
ORD102500,2024-12-14 00:52,2024-12-16,2024-12-16,Patna,East,WH_PAT_01,AGT_0150,DTDC,Electronics,3770.48,Prepaid,2,2,0,No,None,No,1,December,Q4,No,No
ORD102501,2024-04-02 12:40,2024-04-07,2024-04-06,Lucknow,North,WH_LKO_01,AGT_0061,Dunzo,Toys,10832.21,Prepaid,5,5,0,No,None,No,1,April,Q2,No,No
ORD102502,2024-08-20 06:36,2024-08-23,2024-08-22,Delhi,North,WH_DEL_01,AGT_0144,XpressBees,Groceries,4204.74,COD,3,3,0,No,None,No,1,August,Q3,No,Yes
ORD102503,2024-06-27 16:24,2024-06-30,2024-06-29,Bhopal,Central,WH_BHO_01,AGT_0142,Ecom Express,Toys,12558.56,Prepaid,3,3,0,No,None,No,1,June,Q2,No,Yes
ORD102504,2024-12-05 02:16,2024-12-06,2024-12-05,Ahmedabad,West,WH_AMD_01,AGT_0100,Dunzo,Fashion,4211.17,Prepaid,1,1,0,No,None,No,1,December,Q4,No,No
ORD102505,2024-01-18 13:00,2024-01-21,2024-01-20,Ahmedabad,West,WH_AMD_01,AGT_0033,Dunzo,Sports,7243.71,Prepaid,3,3,0,No,None,No,1,January,Q1,No,No
ORD102506,2024-03-03 12:08,2024-03-06,2024-03-12,Delhi,North,WH_DEL_01,AGT_0103,DTDC,Beauty,14026.77,COD,3,9,6,Yes,Vehicle Breakdown,Yes,1,March,Q1,No,No
ORD102507,2024-10-30 17:44,2024-11-06,2024-11-07,Hyderabad,South,WH_HYD_01,AGT_0061,XpressBees,Electronics,9989.93,COD,7,8,1,Yes,Weather Conditions,No,1,October,Q4,Yes,No
ORD102508,2024-12-04 04:30,2024-12-05,2024-12-05,Chennai,South,WH_CHN_01,AGT_0033,Shadowfax,Sports,6053.36,Prepaid,1,1,0,No,None,No,1,December,Q4,No,No
ORD102509,2024-11-28 01:21,2024-11-29,2024-11-28,Lucknow,North,WH_LKO_01,AGT_0021,BlueDart,Electronics,5933.04,Prepaid,1,1,0,No,None,No,1,November,Q4,Yes,No
ORD102510,2024-02-26 21:49,2024-02-27,2024-03-01,Patna,East,WH_PAT_01,AGT_0144,XpressBees,Toys,1245.92,Prepaid,1,4,3,Yes,Warehouse Processing Delay,Yes,1,February,Q1,No,No
ORD102511,2024-05-09 23:39,2024-05-16,2024-05-17,Chennai,South,WH_CHN_01,AGT_0097,DTDC,Home & Kitchen,167.93,Prepaid,7,8,1,Yes,Vehicle Breakdown,No,1,May,Q2,No,No
ORD102512,2024-10-20 19:03,2024-10-27,2024-10-27,Bhopal,Central,WH_BHO_01,AGT_0068,BlueDart,Fashion,2048.67,Prepaid,7,7,0,No,None,No,1,October,Q4,Yes,No
ORD102513,2024-05-14 16:07,2024-05-19,2024-05-19,Surat,West,WH_SRT_01,AGT_0082,Shadowfax,Beauty,14238.01,Prepaid,5,5,0,No,None,No,1,May,Q2,No,No
ORD102514,2024-08-02 02:38,2024-08-04,2024-08-05,Nagpur,Central,WH_NGP_01,AGT_0021,XpressBees,Beauty,13199.98,Prepaid,2,3,1,Yes,Customer Unavailable,No,3,August,Q3,No,Yes
ORD102515,2024-05-27 03:30,2024-06-01,2024-06-07,Bhopal,Central,WH_BHO_01,AGT_0068,Ecom Express,Home & Kitchen,12452.78,Prepaid,5,11,6,Yes,Vehicle Breakdown,Yes,1,May,Q2,No,No
ORD102516,2024-02-29 22:40,2024-03-05,2024-03-05,Patna,East,WH_PAT_01,AGT_0119,Ecom Express,Fashion,7675.13,COD,5,5,0,No,None,No,1,February,Q1,No,No
ORD102517,2024-05-20 00:53,2024-05-22,2024-05-29,Pune,West,WH_PUN_01,AGT_0036,Shadowfax,Groceries,10738.3,Prepaid,2,9,7,Yes,Wrong Address,Yes,1,May,Q2,No,No
ORD102518,2024-09-30 04:56,2024-10-05,2024-10-04,Patna,East,WH_PAT_01,AGT_0146,DTDC,Toys,2745.85,Prepaid,5,5,0,No,None,No,1,September,Q3,No,Yes
ORD102519,2024-03-25 05:20,2024-03-27,2024-03-27,Kolkata,East,WH_KOL_01,AGT_0110,XpressBees,Books,11459.91,COD,2,2,0,No,None,No,1,March,Q1,No,No
ORD102520,2024-12-26 23:34,2024-12-31,2024-12-30,Patna,East,WH_PAT_01,AGT_0110,BlueDart,Home & Kitchen,1254.62,Prepaid,5,5,0,No,None,No,1,December,Q4,No,No
ORD102521,2024-01-13 19:45,2024-01-20,2024-01-25,Chennai,South,WH_CHN_01,AGT_0100,BlueDart,Sports,7261.71,COD,7,12,5,Yes,Route Optimization Failure,Yes,1,January,Q1,No,No
ORD102522,2024-03-26 15:33,2024-03-31,2024-03-30,Nagpur,Central,WH_NGP_01,AGT_0069,BlueDart,Groceries,2700.2,COD,5,5,0,No,None,No,1,March,Q1,No,No
ORD102523,2024-04-30 14:10,2024-05-01,2024-05-01,Pune,West,WH_PUN_01,AGT_0049,Ekart,Home & Kitchen,6019.76,Prepaid,1,1,0,No,None,No,1,April,Q2,No,No
ORD102524,2024-09-17 09:04,2024-09-24,2024-09-23,Kolkata,East,WH_KOL_01,AGT_0059,Dunzo,Toys,9393.96,COD,7,7,0,No,None,No,1,September,Q3,No,Yes
ORD102525,2024-08-21 18:12,2024-08-28,2024-08-28,Nagpur,Central,WH_NGP_01,AGT_0066,Ekart,Fashion,12812.82,COD,7,7,0,No,None,No,1,August,Q3,No,Yes
ORD102526,2024-08-19 08:43,2024-08-20,2024-08-24,Nagpur,Central,WH_NGP_01,AGT_0091,Ekart,Beauty,14816.44,COD,1,5,4,Yes,Vehicle Breakdown,Yes,1,August,Q3,No,Yes
ORD102527,2024-11-30 14:55,2024-12-05,2024-12-07,Pune,West,WH_PUN_01,AGT_0054,XpressBees,Groceries,14228.91,COD,5,7,2,Yes,High Order Volume,No,1,November,Q4,Yes,No
ORD102528,2024-01-08 17:02,2024-01-11,2024-01-10,Mumbai,West,WH_MUM_01,AGT_0144,DTDC,Groceries,626.29,Prepaid,3,3,0,No,None,No,1,January,Q1,No,No
ORD102529,2024-09-18 14:14,2024-09-20,2024-09-19,Bangalore,South,WH_BLR_01,AGT_0113,Ekart,Fashion,13336.44,Prepaid,2,2,0,No,None,No,1,September,Q3,No,Yes
ORD102530,2024-08-06 11:48,2024-08-09,2024-08-08,Hyderabad,South,WH_HYD_01,AGT_0141,BlueDart,Toys,2880.8,COD,3,4,1,Yes,None,No,1,August,Q3,No,Yes
ORD102531,2024-03-11 17:30,2024-03-14,2024-03-13,Chennai,South,WH_CHN_01,AGT_0054,Ecom Express,Toys,6637.27,Prepaid,3,3,0,No,None,No,1,March,Q1,No,No
ORD102532,2024-07-21 10:04,2024-07-23,2024-07-23,Surat,West,WH_SRT_01,AGT_0094,BlueDart,Electronics,5399.21,Prepaid,2,2,0,No,None,No,1,July,Q3,No,Yes
ORD102533,2024-02-11 01:32,2024-02-12,2024-02-12,Indore,Central,WH_IND_01,AGT_0054,Ekart,Beauty,10693.58,Prepaid,1,1,0,No,None,No,1,February,Q1,No,No
ORD102534,2024-01-25 00:13,2024-01-30,2024-02-03,Nagpur,Central,WH_NGP_01,AGT_0049,BlueDart,Home & Kitchen,2065.68,COD,5,9,4,Yes,Customer Unavailable,Yes,3,January,Q1,No,No
ORD102535,2024-03-13 20:17,2024-03-15,2024-03-15,Surat,West,WH_SRT_01,AGT_0144,Ekart,Beauty,12132.15,Prepaid,2,2,0,No,None,No,1,March,Q1,No,No
ORD102536,2024-11-06 03:55,2024-11-11,2024-11-10,Mumbai,West,WH_MUM_01,AGT_0003,DTDC,Toys,1990.92,COD,5,5,0,No,None,No,1,November,Q4,Yes,No
ORD102537,2024-04-15 00:16,2024-04-18,2024-04-21,Hyderabad,South,WH_HYD_01,AGT_0002,Dunzo,Books,14151.58,COD,3,6,3,Yes,Wrong Address,Yes,1,April,Q2,No,No
ORD102538,2024-12-17 17:18,2024-12-20,2024-12-20,Mumbai,West,WH_MUM_01,AGT_0126,Delhivery,Sports,8351.94,Prepaid,3,3,0,No,None,No,1,December,Q4,No,No
ORD102539,2024-06-02 04:37,2024-06-07,2024-06-06,Pune,West,WH_PUN_01,AGT_0031,Delhivery,Books,7808.51,Prepaid,5,5,0,No,None,No,1,June,Q2,No,Yes
ORD102540,2024-01-04 10:52,2024-01-05,2024-01-05,Kolkata,East,WH_KOL_01,AGT_0085,Delhivery,Home & Kitchen,9286.82,COD,1,4,3,Yes,None,No,1,January,Q1,No,No
ORD102541,2024-03-24 22:21,2024-03-27,2024-03-29,Bhopal,Central,WH_BHO_01,AGT_0117,XpressBees,Sports,2127.41,Prepaid,3,5,2,Yes,Customer Unavailable,No,3,March,Q1,No,No
ORD102542,2024-06-04 07:22,2024-06-07,2024-06-07,Surat,West,WH_SRT_01,AGT_0094,XpressBees,Sports,7529.62,COD,3,3,0,No,None,No,1,June,Q2,No,Yes
ORD102543,2024-02-24 02:07,2024-02-27,2024-02-27,Mumbai,West,WH_MUM_01,AGT_0140,Dunzo,Toys,4892.22,COD,3,3,0,No,None,No,1,February,Q1,No,No
ORD102544,2024-10-02 05:25,2024-10-03,2024-10-07,Jaipur,North,WH_JAI_01,AGT_0066,BlueDart,Home & Kitchen,8043.13,Prepaid,1,5,4,Yes,Weather Conditions,Yes,1,October,Q4,Yes,No
ORD102545,2024-07-02 17:57,2024-07-09,2024-07-16,Indore,Central,WH_IND_01,AGT_0057,Ekart,Groceries,1898.33,COD,7,14,7,Yes,Route Optimization Failure,Yes,1,July,Q3,No,Yes
ORD102546,2024-12-25 10:44,2024-12-28,2024-12-28,Kolkata,East,WH_KOL_01,AGT_0091,Shadowfax,Electronics,9004.42,Prepaid,3,3,0,No,None,No,1,December,Q4,No,No
ORD102547,2024-07-27 14:20,2024-08-01,2024-07-31,Lucknow,North,WH_LKO_01,AGT_0005,XpressBees,Toys,1738.58,Prepaid,5,5,0,No,None,No,1,July,Q3,No,Yes
ORD102548,2024-06-05 10:29,2024-06-10,2024-06-10,Nagpur,Central,WH_NGP_01,AGT_0100,Delhivery,Fashion,13129.63,COD,5,5,0,No,None,No,1,June,Q2,No,Yes
ORD102549,2024-10-08 18:57,2024-10-11,2024-10-11,Mumbai,West,WH_MUM_01,AGT_0043,Shadowfax,Fashion,13686.72,Prepaid,3,3,0,No,None,No,1,October,Q4,Yes,No
ORD102550,2024-02-29 06:12,2024-03-05,2024-03-05,Bangalore,South,WH_BLR_01,AGT_0111,Dunzo,Books,1052.7,Prepaid,5,5,0,No,None,No,1,February,Q1,No,No
ORD102551,2024-02-06 04:42,2024-02-13,2024-02-12,Surat,West,WH_SRT_01,AGT_0064,Delhivery,Fashion,254.43,COD,7,7,0,No,None,No,1,February,Q1,No,No
ORD102552,2024-10-19 19:48,2024-10-24,2024-10-31,Nagpur,Central,WH_NGP_01,AGT_0055,XpressBees,Electronics,7078.15,COD,5,12,7,Yes,Customer Unavailable,Yes,3,October,Q4,Yes,No
ORD102553,2024-10-03 16:43,2024-10-06,2024-10-05,Nagpur,Central,WH_NGP_01,AGT_0061,DTDC,Fashion,7773.46,COD,3,3,0,No,None,No,1,October,Q4,Yes,No
ORD102554,2024-08-27 12:44,2024-08-29,2024-09-03,Lucknow,North,WH_LKO_01,AGT_0071,DTDC,Books,9728.99,COD,2,7,5,Yes,Traffic Congestion,Yes,1,August,Q3,No,Yes
ORD102555,2024-08-24 21:57,2024-08-27,2024-08-27,Kolkata,East,WH_KOL_01,AGT_0149,Ecom Express,Toys,4264.99,Prepaid,3,3,0,No,None,No,1,August,Q3,No,Yes
ORD102556,2024-03-28 23:27,2024-03-30,2024-03-30,Indore,Central,WH_IND_01,AGT_0091,Dunzo,Books,4379.42,Prepaid,2,2,0,No,None,No,1,March,Q1,No,No
ORD102557,2024-02-25 22:25,2024-02-26,2024-02-26,Lucknow,North,WH_LKO_01,AGT_0119,BlueDart,Sports,3854.86,Prepaid,1,1,0,No,None,No,1,February,Q1,No,No
ORD102558,2024-11-06 22:50,2024-11-13,2024-11-13,Patna,East,WH_PAT_01,AGT_0085,Dunzo,Home & Kitchen,7668.28,COD,7,7,0,No,None,No,1,November,Q4,Yes,No
ORD102559,2024-12-06 17:04,2024-12-11,2024-12-11,Pune,West,WH_PUN_01,AGT_0126,BlueDart,Books,14940.56,Prepaid,5,5,0,No,None,No,1,December,Q4,No,No
ORD102560,2024-12-21 06:03,2024-12-26,2024-12-25,Bhopal,Central,WH_BHO_01,AGT_0050,Delhivery,Beauty,12124.6,COD,5,5,0,No,None,No,1,December,Q4,No,No
ORD102561,2024-12-02 00:41,2024-12-03,2024-12-02,Kolkata,East,WH_KOL_01,AGT_0051,XpressBees,Groceries,5910.38,Prepaid,1,1,0,No,None,No,1,December,Q4,No,No
ORD102562,2024-12-30 16:20,2025-01-02,2025-01-04,Nagpur,Central,WH_NGP_01,AGT_0048,BlueDart,Sports,8787.4,COD,3,6,3,Yes,Warehouse Processing Delay,No,1,December,Q4,No,No
ORD102563,2024-02-14 04:59,2024-02-19,2024-02-18,Hyderabad,South,WH_HYD_01,AGT_0073,Delhivery,Sports,6960.22,COD,5,5,0,No,None,No,1,February,Q1,No,No
ORD102564,2024-08-18 04:16,2024-08-25,2024-08-24,Lucknow,North,WH_LKO_01,AGT_0124,DTDC,Home & Kitchen,2223.86,Prepaid,7,7,0,No,None,No,1,August,Q3,No,Yes
ORD102565,2024-02-08 09:27,2024-02-15,2024-02-14,Ahmedabad,West,WH_AMD_01,AGT_0011,Dunzo,Sports,8839.63,COD,7,7,0,No,None,No,1,February,Q1,No,No
ORD102566,2024-03-17 01:02,2024-03-22,2024-03-25,Indore,Central,WH_IND_01,AGT_0121,DTDC,Sports,3039.24,COD,5,8,3,Yes,Wrong Address,Yes,1,March,Q1,No,No
ORD102567,2024-07-19 03:49,2024-07-21,2024-07-26,Patna,East,WH_PAT_01,AGT_0004,Dunzo,Groceries,13918.5,Prepaid,2,7,5,Yes,Vehicle Breakdown,Yes,1,July,Q3,No,Yes
ORD102568,2024-08-02 10:01,2024-08-07,2024-08-06,Bhopal,Central,WH_BHO_01,AGT_0007,XpressBees,Groceries,13605.98,Prepaid,5,5,0,No,None,No,1,August,Q3,No,Yes
ORD102569,2024-07-16 09:18,2024-07-21,2024-07-21,Kolkata,East,WH_KOL_01,AGT_0095,Shadowfax,Books,3837.74,Prepaid,5,5,0,No,None,No,1,July,Q3,No,Yes
ORD102570,2024-06-23 18:21,2024-06-24,2024-06-28,Kolkata,East,WH_KOL_01,AGT_0056,DTDC,Toys,10629.54,COD,1,5,4,Yes,Vehicle Breakdown,Yes,1,June,Q2,No,Yes
ORD102571,2024-11-26 04:31,2024-12-01,2024-11-30,Hyderabad,South,WH_HYD_01,AGT_0010,Ecom Express,Books,8711.89,Prepaid,5,5,0,No,None,No,1,November,Q4,Yes,No
ORD102572,2024-09-23 05:44,2024-09-25,2024-09-25,Mumbai,West,WH_MUM_01,AGT_0048,BlueDart,Beauty,10854.96,Prepaid,2,2,0,No,None,No,1,September,Q3,No,Yes
ORD102573,2024-04-04 04:03,2024-04-11,2024-04-11,Surat,West,WH_SRT_01,AGT_0119,Ecom Express,Electronics,10196.54,COD,7,10,3,Yes,None,No,1,April,Q2,No,No
ORD102574,2024-02-04 10:43,2024-02-05,2024-02-06,Mumbai,West,WH_MUM_01,AGT_0009,DTDC,Books,8822.68,Prepaid,1,2,1,Yes,Vehicle Breakdown,No,1,February,Q1,No,No
ORD102575,2024-08-11 19:30,2024-08-13,2024-08-13,Ahmedabad,West,WH_AMD_01,AGT_0060,XpressBees,Home & Kitchen,2857.47,Prepaid,2,2,0,No,None,No,1,August,Q3,No,Yes
ORD102576,2024-11-21 02:47,2024-11-28,2024-12-02,Lucknow,North,WH_LKO_01,AGT_0041,Delhivery,Toys,1820.25,COD,7,11,4,Yes,Customer Unavailable,Yes,2,November,Q4,Yes,No
ORD102577,2024-08-01 01:55,2024-08-02,2024-08-01,Indore,Central,WH_IND_01,AGT_0072,Dunzo,Toys,13284.24,Prepaid,1,1,0,No,None,No,1,August,Q3,No,Yes
ORD102578,2024-08-20 01:20,2024-08-23,2024-08-23,Bangalore,South,WH_BLR_01,AGT_0103,BlueDart,Groceries,7441.28,COD,3,3,0,No,None,No,1,August,Q3,No,Yes
ORD102579,2024-03-18 05:44,2024-03-25,2024-03-24,Hyderabad,South,WH_HYD_01,AGT_0075,BlueDart,Beauty,14405.79,Prepaid,7,7,0,No,None,No,1,March,Q1,No,No
ORD102580,2024-07-31 22:26,2024-08-03,2024-08-03,Chennai,South,WH_CHN_01,AGT_0005,Ecom Express,Electronics,2189.71,COD,3,3,0,No,None,No,1,July,Q3,No,Yes
ORD102581,2024-08-06 08:28,2024-08-08,2024-08-08,Surat,West,WH_SRT_01,AGT_0116,XpressBees,Toys,13764.72,COD,2,2,0,No,None,No,1,August,Q3,No,Yes
ORD102582,2024-08-26 22:16,2024-08-31,2024-08-31,Jaipur,North,WH_JAI_01,AGT_0082,Ecom Express,Books,359.3,Prepaid,5,5,0,No,None,No,1,August,Q3,No,Yes
ORD102583,2024-08-27 14:49,2024-08-28,2024-08-27,Ahmedabad,West,WH_AMD_01,AGT_0040,DTDC,Groceries,2262.85,COD,1,1,0,No,None,No,1,August,Q3,No,Yes
ORD102584,2024-09-24 01:50,2024-10-01,2024-10-08,Pune,West,WH_PUN_01,AGT_0031,DTDC,Beauty,13419.68,Prepaid,7,14,7,Yes,Customer Unavailable,Yes,3,September,Q3,No,Yes
ORD102585,2024-01-01 10:12,2024-01-06,2024-01-11,Mumbai,West,WH_MUM_01,AGT_0052,BlueDart,Beauty,644.14,COD,5,10,5,Yes,Warehouse Processing Delay,Yes,1,January,Q1,No,No
ORD102586,2024-12-19 20:25,2024-12-24,2024-12-24,Delhi,North,WH_DEL_01,AGT_0150,Dunzo,Groceries,14545.8,COD,5,5,0,No,None,No,1,December,Q4,No,No
ORD102587,2024-04-07 03:56,2024-04-09,2024-04-09,Jaipur,North,WH_JAI_01,AGT_0022,DTDC,Sports,2133.01,COD,2,2,0,No,None,No,1,April,Q2,No,No
ORD102588,2024-07-23 00:05,2024-07-30,2024-07-30,Bhopal,Central,WH_BHO_01,AGT_0001,Dunzo,Fashion,8409.04,COD,7,10,3,Yes,None,No,1,July,Q3,No,Yes
ORD102589,2024-09-20 23:43,2024-09-25,2024-09-26,Nagpur,Central,WH_NGP_01,AGT_0121,BlueDart,Fashion,2682.67,COD,5,6,1,Yes,High Order Volume,No,1,September,Q3,No,Yes
ORD102590,2024-05-26 01:18,2024-05-28,2024-06-02,Bhopal,Central,WH_BHO_01,AGT_0106,DTDC,Groceries,11020.34,COD,2,7,5,Yes,High Order Volume,Yes,1,May,Q2,No,No
ORD102591,2024-12-08 01:20,2024-12-09,2024-12-16,Delhi,North,WH_DEL_01,AGT_0008,Shadowfax,Toys,910.94,COD,1,8,7,Yes,Traffic Congestion,Yes,1,December,Q4,No,No
ORD102592,2024-03-31 00:23,2024-04-01,2024-04-07,Nagpur,Central,WH_NGP_01,AGT_0009,Ekart,Home & Kitchen,8545.39,Prepaid,1,7,6,Yes,Weather Conditions,Yes,1,March,Q1,No,No
ORD102593,2024-01-07 21:11,2024-01-14,2024-01-14,Delhi,North,WH_DEL_01,AGT_0059,Shadowfax,Toys,5562.44,COD,7,7,0,No,None,No,1,January,Q1,No,No
ORD102594,2024-11-02 13:20,2024-11-09,2024-11-09,Bhopal,Central,WH_BHO_01,AGT_0039,Shadowfax,Groceries,11260.27,COD,7,7,0,No,None,No,1,November,Q4,Yes,No
ORD102595,2024-12-05 21:43,2024-12-12,2024-12-12,Pune,West,WH_PUN_01,AGT_0022,DTDC,Electronics,10083.89,Prepaid,7,7,0,No,None,No,1,December,Q4,No,No
ORD102596,2024-05-25 03:22,2024-05-27,2024-05-26,Pune,West,WH_PUN_01,AGT_0059,Dunzo,Home & Kitchen,14126.19,COD,2,3,1,Yes,None,No,1,May,Q2,No,No
ORD102597,2024-08-15 13:50,2024-08-20,2024-08-20,Bhopal,Central,WH_BHO_01,AGT_0136,BlueDart,Beauty,5782.91,Prepaid,5,5,0,No,None,No,1,August,Q3,No,Yes
ORD102598,2024-06-24 15:49,2024-06-25,2024-06-25,Kolkata,East,WH_KOL_01,AGT_0101,DTDC,Sports,4622.5,Prepaid,1,1,0,No,None,No,1,June,Q2,No,Yes
ORD102599,2024-09-17 02:17,2024-09-20,2024-09-19,Jaipur,North,WH_JAI_01,AGT_0044,Ecom Express,Sports,7805.29,Prepaid,3,3,0,No,None,No,1,September,Q3,No,Yes
ORD102600,2024-01-24 21:22,2024-01-29,2024-02-01,Chennai,South,WH_CHN_01,AGT_0063,Shadowfax,Books,8539.32,COD,5,8,3,Yes,Traffic Congestion,Yes,1,January,Q1,No,No
ORD102601,2024-03-15 14:47,2024-03-22,2024-03-23,Kolkata,East,WH_KOL_01,AGT_0137,Delhivery,Sports,10418.4,Prepaid,7,8,1,Yes,Wrong Address,No,1,March,Q1,No,No
ORD102602,2024-07-29 21:27,2024-08-05,2024-08-05,Chennai,South,WH_CHN_01,AGT_0092,XpressBees,Fashion,9007.35,Prepaid,7,7,0,No,None,No,1,July,Q3,No,Yes
ORD102603,2024-10-22 13:07,2024-10-29,2024-10-28,Bhopal,Central,WH_BHO_01,AGT_0137,DTDC,Home & Kitchen,12308.2,COD,7,7,0,No,None,No,1,October,Q4,Yes,No
ORD102604,2024-01-21 04:09,2024-01-26,2024-01-29,Mumbai,West,WH_MUM_01,AGT_0085,Shadowfax,Electronics,9991.06,Prepaid,5,8,3,Yes,Route Optimization Failure,Yes,1,January,Q1,No,No
ORD102605,2024-10-06 05:52,2024-10-13,2024-10-13,Chennai,South,WH_CHN_01,AGT_0073,Delhivery,Groceries,13832.62,Prepaid,7,7,0,No,None,No,1,October,Q4,Yes,No
ORD102606,2024-12-15 08:38,2024-12-22,2024-12-25,Ahmedabad,West,WH_AMD_01,AGT_0027,Dunzo,Home & Kitchen,223.06,Prepaid,7,10,3,Yes,Warehouse Processing Delay,Yes,1,December,Q4,No,No
